"userid","age","gender","subscriptionplan","registrationdate","lastvisitdate","averagevisitfrequency","averagesessionduration","favoriteactivity","monthlyusage","monthsactive","churn"
"user_1752",30,"Female","Student","2021-10-05","2023-09-26 17:13:00","9.00","102.22","Pilates","9.0000000000000000","37",1
"user_3023",24,"Male","Pro","2021-03-09","2023-10-07 23:25:00","0.63","124.00","Pilates","0.62500000000000000000","44",1
"user_318",62,"Male","Pro","2022-11-18","2023-09-21 11:44:00","0.91","78.00","Weightlifting","0.90909090909090909091","23",1
"user_2121",45,"Male","Student","2022-08-04","2023-08-21 09:12:00","3.33","107.90","CrossFit","3.3333333333333333","27",1
"user_1109",21,"Male","Student","2023-09-18","2023-09-19 22:49:00","11.00","87.00","CrossFit","11.0000000000000000","13",1
"user_4365",51,"Female","Student","2021-07-15","2023-09-28 11:01:00","4.67","115.86","Pilates","4.6666666666666667","39",1
"user_2460",32,"Female","Student","2022-05-22","2023-09-14 23:13:00","1.80","88.67","Cardio","1.8000000000000000","29",1
"user_3544",32,"Male","Basic","2023-09-11","2023-09-29 22:27:00","6.50","116.77","Weightlifting","6.5000000000000000","14",1
"user_134",20,"Male","Basic","2021-10-04","2023-09-02 17:54:00","9.00","91.67","CrossFit","9.0000000000000000","37",1
"user_92",32,"Female","Pro","2023-09-17","2023-09-22 08:55:00","7.00","109.71","Swimming","7.0000000000000000","13",1
"user_1819",53,"Female","Pro","2023-09-16","2023-10-01 09:44:00","10.00","116.50","Swimming","10.0000000000000000","13",1
"user_608",30,"Female","Student","2021-03-12","2023-10-05 09:34:00","1.50","111.17","Swimming","1.5000000000000000","44",1
"user_340",52,"Male","Pro","2023-03-05","2023-10-11 20:01:00","1.00","113.13","Weightlifting","1.00000000000000000000","20",1
"user_2634",62,"Female","Pro","2021-11-28","2023-10-13 13:38:00","1.09","115.50","Yoga","1.0909090909090909","35",1
"user_4254",59,"Female","Pro","2021-02-10","2023-09-30 08:58:00","0.67","84.50","Swimming","0.66666666666666666667","45",1
"user_2199",23,"Female","Pro","2021-06-29","2023-08-12 14:25:00","1.75","103.43","Swimming","1.7500000000000000","40",1
"user_3717",40,"Female","Basic","2022-09-03","2023-10-08 21:05:00","3.00","107.67","Yoga","3.0000000000000000","26",1
"user_4253",41,"Female","Pro","2022-03-05","2023-10-01 11:54:00","2.25","106.00","Pilates","2.2500000000000000","32",1
"user_4135",39,"Female","Student","2021-11-25","2023-09-15 18:25:00","0.64","123.71","Swimming","0.63636363636363636364","35",1
"user_3366",60,"Male","Pro","2022-02-28","2023-10-10 10:46:00","1.25","98.10","Weightlifting","1.2500000000000000","32",1
"user_3698",24,"Male","Pro","2021-08-05","2023-10-10 23:17:00","4.33","95.08","Swimming","4.3333333333333333","39",1
"user_119",50,"Male","Student","2021-06-13","2023-10-12 11:42:00","2.60","114.23","CrossFit","2.6000000000000000","41",1
"user_4969",27,"Female","Basic","2023-10-05","2023-10-13 17:29:00","9.00","85.89","CrossFit","9.0000000000000000","13",1
"user_1412",57,"Non-binary","Student","2021-10-31","2023-07-27 09:49:00",NULL,"77.57","Weightlifting",NULL,"36",1
"user_1407",26,"Male","Basic","2021-04-07","2023-09-16 19:58:00","1.43","104.60","CrossFit","1.4285714285714286","43",1
"user_4400",33,"Male","Basic","2021-10-14","2023-08-09 10:41:00","9.00","102.67","Swimming","9.0000000000000000","37",1
"user_2368",51,"Non-binary","Student","2021-03-03","2023-08-28 09:07:00","1.50","93.92","Pilates","1.5000000000000000","44",1
"user_969",25,"Male","Pro","2023-04-29","2023-10-12 12:22:00","1.83","96.18","Yoga","1.8333333333333333","18",1
"user_2166",52,"Female","Student","2023-08-29","2023-10-04 08:05:00","5.00","128.50","Weightlifting","5.0000000000000000","14",1
"user_4271",38,"Non-binary","Pro","2021-05-16","2023-10-13 10:13:00","3.40","102.24","Pilates","3.4000000000000000","41",1
"user_3765",47,"Female","Basic","2021-01-23","2023-09-24 15:09:00","1.22","101.36","Cardio","1.2222222222222222","45",1
"user_2692",27,"Male","Basic","2023-06-10","2023-08-28 10:29:00","1.40","128.57","Cardio","1.4000000000000000","17",1
"user_2406",39,"Female","Student","2022-08-02","2023-10-06 17:50:00","4.00","99.42","Pilates","4.0000000000000000","27",1
"user_3815",58,"Male","Basic","2023-04-12","2023-09-23 21:29:00","1.43","91.60","Pilates","1.4285714285714286","19",1
"user_3381",36,"Female","Pro","2021-07-13","2023-10-10 14:02:00","2.50","119.90","Cardio","2.5000000000000000","40",1
"user_2235",30,"Female","Basic","2022-06-15","2023-06-20 11:46:00","2.25","100.56","Weightlifting","2.2500000000000000","28",1
"user_3259",47,"Female","Basic","2021-09-29","2023-08-28 21:21:00","16.00","106.69","CrossFit","16.0000000000000000","37",1
"user_2943",26,"Non-binary","Pro","2023-02-01","2023-10-04 14:16:00","1.78","108.25","Cardio","1.7777777777777778","21",1
"user_1940",52,"Male","Pro","2023-02-10","2023-09-04 12:15:00","1.44","98.77","Pilates","1.4444444444444444","21",1
"user_729",42,"Non-binary","Student","2022-09-24","2023-09-28 15:37:00","11.00","80.91","Swimming","11.0000000000000000","25",1
"user_238",37,"Male","Pro","2022-03-04","2023-09-23 22:33:00","1.50","103.67","CrossFit","1.5000000000000000","32",1
"user_4266",27,"Female","Basic","2022-04-19","2023-10-13 11:43:00","2.17","110.69","CrossFit","2.1666666666666667","30",1
"user_611",26,"Female","Student","2021-05-10","2023-10-15 23:23:00","2.33","84.00","Yoga","2.3333333333333333","42",1
"user_3874",58,"Female","Basic","2022-09-12","2023-09-29 11:23:00","7.00","96.57","Swimming","7.0000000000000000","26",1
"user_4329",23,"Female","Pro","2023-06-13","2023-10-08 16:22:00","2.60","126.69","Swimming","2.6000000000000000","17",1
"user_2574",62,"Female","Pro","2021-10-27","2023-10-14 14:06:00",NULL,"134.13","Pilates",NULL,"36",1
"user_1931",35,"Female","Student","2023-05-31","2023-10-12 21:04:00","2.60","108.62","Weightlifting","2.6000000000000000","17",1
"user_3116",48,"Male","Basic","2021-01-29","2023-09-22 14:49:00","1.11","106.80","CrossFit","1.1111111111111111","45",1
"user_3994",39,"Male","Pro","2021-06-11","2023-09-23 12:44:00","3.20","111.69","Weightlifting","3.2000000000000000","41",1
"user_1932",36,"Male","Student","2022-05-31","2023-10-10 07:54:00","2.40","84.83","Pilates","2.4000000000000000","29",1
"user_4201",34,"Female","Pro","2022-03-17","2023-09-20 10:47:00","1.57","109.27","Weightlifting","1.5714285714285714","31",1
"user_529",24,"Male","Pro","2022-04-10","2023-09-06 20:45:00","2.29","84.75","Cardio","2.2857142857142857","31",1
"user_3583",28,"Male","Pro","2023-08-04","2023-09-18 18:19:00","3.67","94.91","Cardio","3.6666666666666667","15",1
"user_4858",46,"Male","Pro","2023-09-19","2023-08-23 16:38:00","10.00","104.60","Cardio","10.0000000000000000","13",1
"user_384",24,"Female","Basic","2022-03-17","2023-10-08 20:54:00","2.43","114.35","Weightlifting","2.4285714285714286","31",1
"user_3926",64,"Female","Basic","2023-01-07","2023-10-13 12:21:00","1.40","110.64","Yoga","1.4000000000000000","22",1
"user_1604",28,"Female","Student","2022-12-08","2023-09-05 18:12:00","0.91","97.40","Swimming","0.90909090909090909091","23",1
"user_2614",39,"Male","Pro","2023-02-06","2023-09-30 19:14:00","0.89","138.50","Cardio","0.88888888888888888889","21",1
"user_321",44,"Female","Basic","2022-02-16","2023-08-15 19:49:00","1.00","118.38","Weightlifting","1.00000000000000000000","32",1
"user_4997",22,"Male","Student","2023-01-22","2023-10-05 08:40:00","1.22","100.64","Yoga","1.2222222222222222","21",1
"user_3705",32,"Female","Basic","2022-12-19","2023-10-01 13:44:00","1.50","99.27","Pilates","1.5000000000000000","22",1
"user_257",40,"Non-binary","Basic","2022-04-16","2023-08-29 20:30:00","1.17","103.57","Pilates","1.1666666666666667","30",1
"user_307",24,"Female","Pro","2022-04-24","2023-09-07 20:49:00","1.33","124.13","Cardio","1.3333333333333333","30",1
"user_1035",47,"Female","Student","2022-05-21","2023-10-07 11:13:00","2.00","91.50","CrossFit","2.0000000000000000","29",1
"user_1513",52,"Female","Student","2023-04-25","2023-09-20 09:20:00","2.67","125.69","Cardio","2.6666666666666667","18",1
"user_563",30,"Female","Pro","2022-07-14","2023-09-26 19:53:00","2.75","115.09","Weightlifting","2.7500000000000000","28",1
"user_3695",57,"Male","Pro","2022-02-13","2023-09-07 17:42:00","0.89","102.50","Swimming","0.88888888888888888889","33",1
"user_3251",26,"Female","Pro","2021-07-02","2023-09-21 15:39:00","4.25","120.12","Swimming","4.2500000000000000","40",1
"user_2156",18,"Male","Student","2023-03-10","2023-10-01 21:16:00","1.63","101.46","Cardio","1.6250000000000000","20",1
"user_1489",61,"Female","Pro","2022-12-31","2023-08-28 17:59:00","1.00","104.20","CrossFit","1.00000000000000000000","22",1
"user_63",19,"Female","Pro","2023-01-05","2023-06-24 22:01:00","0.70","108.29","CrossFit","0.70000000000000000000","22",1
"user_387",37,"Male","Basic","2022-10-20","2023-09-20 12:11:00",NULL,"86.89","Pilates",NULL,"24",1
"user_500",50,"Male","Basic","2021-01-20","2023-09-29 16:11:00","1.78","96.50","Swimming","1.7777777777777778","45",1
"user_1317",34,"Male","Student","2022-10-02","2023-09-17 10:32:00","13.00","107.23","Swimming","13.0000000000000000","25",1
"user_22",55,"Female","Pro","2023-03-06","2023-10-03 13:00:00","1.50","107.25","CrossFit","1.5000000000000000","20",1
"user_4967",44,"Female","Student","2021-01-31","2023-06-29 17:12:00","0.78","119.57","Cardio","0.77777777777777777778","45",1
"user_1504",42,"Male","Pro","2023-08-10","2023-09-09 17:29:00","3.67","125.00","Pilates","3.6666666666666667","15",1
"user_2898",54,"Male","Basic","2023-08-02","2023-09-05 21:19:00","4.00","101.92","CrossFit","4.0000000000000000","15",1
"user_2443",64,"Female","Student","2023-09-02","2023-10-04 08:29:00","5.50","108.18","Pilates","5.5000000000000000","14",1
"user_2920",42,"Female","Basic","2022-11-23","2023-10-09 20:04:00","0.91","87.10","Cardio","0.90909090909090909091","23",1
"user_2949",60,"Non-binary","Basic","2022-08-19","2023-08-16 17:36:00","5.50","104.00","Weightlifting","5.5000000000000000","26",1
"user_2486",23,"Male","Student","2022-01-11","2023-09-18 23:28:00","1.00","99.00","Weightlifting","1.00000000000000000000","34",1
"user_2199",23,"Female","Pro","2021-06-29","2023-09-01 17:01:00","1.75","125.43","CrossFit","1.7500000000000000","40",1
"user_1586",37,"Male","Pro","2023-09-30","2023-10-11 14:55:00","13.00","99.62","Weightlifting","13.0000000000000000","13",1
"user_581",42,"Male","Pro","2023-06-17","2023-09-14 09:38:00","2.50","110.10","Cardio","2.5000000000000000","16",1
"user_815",51,"Male","Basic","2021-09-02","2023-09-11 12:56:00","6.00","90.33","Pilates","6.0000000000000000","38",1
"user_114",24,"Male","Basic","2022-04-30","2023-10-12 09:03:00","1.17","102.86","Pilates","1.1666666666666667","30",1
"user_4727",45,"Female","Pro","2021-08-28","2023-10-08 17:14:00","3.50","108.00","CrossFit","3.5000000000000000","38",1
"user_2865",50,"Female","Student","2022-07-03","2023-10-14 15:59:00","2.75","76.91","Pilates","2.7500000000000000","28",1
"user_1661",53,"Male","Student","2021-09-16","2023-09-24 17:38:00","14.00","86.50","Pilates","14.0000000000000000","37",1
"user_1870",50,"Male","Student","2021-03-07","2023-07-09 08:12:00","1.00","83.00","Yoga","1.00000000000000000000","44",1
"user_4972",44,"Non-binary","Basic","2021-06-26","2023-10-13 11:15:00","1.50","120.17","Cardio","1.5000000000000000","40",1
"user_1360",38,"Male","Pro","2021-09-25","2023-10-01 13:45:00","12.00","109.75","Yoga","12.0000000000000000","37",1
"user_22",55,"Female","Pro","2023-03-06","2023-09-23 19:37:00","1.38","92.55","Swimming","1.3750000000000000","20",1
"user_2898",54,"Male","Basic","2023-08-02","2023-09-23 22:36:00","4.33","96.38","Weightlifting","4.3333333333333333","15",1
"user_856",43,"Female","Pro","2023-01-15","2023-10-07 20:16:00","1.33","95.42","Weightlifting","1.3333333333333333","21",1
"user_4559",59,"Female","Basic","2023-06-19","2023-10-04 15:25:00","2.75","106.45","CrossFit","2.7500000000000000","16",1
"user_4728",28,"Male","Basic","2022-06-07","2023-10-11 12:39:00","1.40","94.86","Cardio","1.4000000000000000","29",1
"user_1480",52,"Female","Pro","2021-01-24","2023-07-13 17:49:00","0.67","106.00","Cardio","0.66666666666666666667","45",1
"user_3942",64,"Female","Basic","2022-04-11","2023-08-05 23:11:00","1.43","97.50","Swimming","1.4285714285714286","31",1
"user_4245",64,"Female","Student","2021-05-28","2023-10-15 21:29:00","2.60","112.23","Pilates","2.6000000000000000","41",1
"user_3497",41,"Male","Basic","2021-02-08","2023-09-17 17:07:00","1.56","88.71","Pilates","1.5555555555555556","45",1
"user_4695",64,"Male","Basic","2022-11-17","2023-09-12 17:47:00","0.73","103.25","Swimming","0.72727272727272727273","23",1
"user_4371",50,"Male","Basic","2021-07-27","2023-10-05 11:14:00","4.67","77.50","Yoga","4.6666666666666667","39",1
"user_4626",60,"Male","Student","2021-07-21","2023-09-02 10:50:00","4.67","107.21","Weightlifting","4.6666666666666667","39",1
"user_2363",61,"Non-binary","Pro","2021-01-27","2023-10-08 09:07:00","1.00","99.67","Weightlifting","1.00000000000000000000","45",1
"user_352",50,"Male","Student","2022-02-03","2023-10-01 13:26:00","1.67","108.33","Cardio","1.6666666666666667","33",1
"user_743",48,"Male","Pro","2022-09-07","2023-09-11 18:03:00","6.00","118.58","Pilates","6.0000000000000000","26",1
"user_1534",56,"Female","Basic","2022-11-17","2023-09-17 18:01:00","1.00","81.00","Cardio","1.00000000000000000000","23",1
"user_1709",54,"Female","Basic","2022-04-07","2023-10-10 13:43:00","1.57","115.09","Yoga","1.5714285714285714","31",1
"user_3814",25,"Female","Student","2021-06-13","2023-10-10 11:16:00","2.60","93.54","Swimming","2.6000000000000000","41",1
"user_1829",25,"Male","Basic","2022-09-04","2023-09-12 19:25:00","4.00","106.38","Pilates","4.0000000000000000","26",1
"user_1851",29,"Non-binary","Basic","2023-05-26","2023-07-15 13:35:00","1.20","122.50","Swimming","1.2000000000000000","17",1
"user_3305",36,"Male","Pro","2023-08-16","2023-10-01 20:24:00","6.50","127.38","CrossFit","6.5000000000000000","14",1
"user_4651",21,"Male","Student","2022-10-21","2023-08-22 16:37:00",NULL,"122.89","CrossFit",NULL,"24",1
"user_3660",34,"Male","Student","2022-12-04","2023-10-01 19:47:00","0.73","85.38","Weightlifting","0.72727272727272727273","23",1
"user_3455",19,"Non-binary","Basic","2023-03-01","2023-09-25 16:20:00","1.63","97.92","Cardio","1.6250000000000000","20",1
"user_3691",52,"Non-binary","Student","2022-11-26","2023-09-15 13:40:00","0.55","93.83","CrossFit","0.54545454545454545455","23",1
"user_791",55,"Male","Basic","2021-10-15","2023-10-14 20:26:00",NULL,"107.21","Pilates",NULL,"36",1
"user_4417",22,"Female","Student","2022-07-07","2023-10-05 12:52:00","3.75","108.67","Cardio","3.7500000000000000","28",1
"user_3093",49,"Female","Student","2022-02-27","2023-10-06 22:42:00","2.00","102.13","CrossFit","2.0000000000000000","32",1
"user_103",28,"Male","Student","2021-03-18","2023-09-30 19:11:00","1.57","88.91","Pilates","1.5714285714285714","43",1
"user_1263",20,"Male","Basic","2023-08-17","2023-09-17 20:31:00","6.00","98.17","Swimming","6.0000000000000000","14",1
"user_110",59,"Male","Pro","2021-06-21","2023-09-21 16:36:00","2.75","81.73","Cardio","2.7500000000000000","40",1
"user_2367",52,"Male","Student","2021-12-23","2023-10-09 10:22:00","0.70","72.29","Cardio","0.70000000000000000000","34",1
"user_2602",58,"Male","Student","2023-01-11","2023-10-09 19:09:00","1.30","115.62","Yoga","1.3000000000000000","22",1
"user_3259",47,"Female","Basic","2021-09-29","2023-10-10 21:24:00","7.00","99.57","Swimming","7.0000000000000000","37",1
"user_3030",32,"Male","Basic","2021-04-21","2023-06-22 21:08:00","1.17","131.00","Weightlifting","1.1666666666666667","42",1
"user_4122",47,"Male","Student","2022-05-03","2023-10-13 22:45:00","1.67","134.20","Weightlifting","1.6666666666666667","30",1
"user_1258",41,"Male","Student","2023-03-18","2023-09-15 07:09:00","1.71","108.25","Cardio","1.7142857142857143","19",1
"user_4887",47,"Female","Basic","2023-08-06","2023-10-05 11:51:00","5.67","107.29","Pilates","5.6666666666666667","15",1
"user_1855",33,"Female","Pro","2023-08-03","2023-09-20 12:09:00","4.67","95.79","CrossFit","4.6666666666666667","15",1
"user_2573",43,"Female","Basic","2022-01-30","2023-07-25 19:45:00","1.11","111.30","Weightlifting","1.1111111111111111","33",1
"user_3884",30,"Male","Pro","2021-04-25","2023-10-06 17:18:00","2.50","105.13","Weightlifting","2.5000000000000000","42",1
"user_4862",45,"Female","Basic","2021-11-02","2023-09-30 11:13:00",NULL,"115.86","CrossFit",NULL,"36",1
"user_3942",64,"Female","Basic","2022-04-11","2023-10-14 09:59:00","1.86","113.38","Cardio","1.8571428571428571","31",1
"user_1572",63,"Female","Basic","2023-04-18","2023-09-25 20:39:00","2.67","112.44","CrossFit","2.6666666666666667","18",1
"user_2393",62,"Female","Basic","2021-11-20","2023-10-05 09:25:00","0.91","97.20","Yoga","0.90909090909090909091","35",1
"user_621",18,"Non-binary","Pro","2021-10-29","2023-08-29 18:24:00",NULL,"115.00","Pilates",NULL,"36",1
"user_339",23,"Male","Pro","2022-05-10","2023-10-15 15:48:00","2.33","97.36","Cardio","2.3333333333333333","30",1
"user_473",50,"Non-binary","Pro","2022-06-25","2023-08-17 15:06:00","4.00","123.25","Pilates","4.0000000000000000","28",1
"user_4106",43,"Female","Pro","2021-10-25","2023-09-24 09:08:00",NULL,"112.64","Pilates",NULL,"36",1
"user_2201",61,"Female","Student","2022-10-31","2023-10-01 12:47:00",NULL,"111.67","Yoga",NULL,"24",1
"user_2588",35,"Female","Pro","2023-09-27","2023-10-07 21:14:00","13.00","101.23","CrossFit","13.0000000000000000","13",1
"user_2855",36,"Male","Pro","2023-07-18","2023-10-13 19:37:00","4.67","116.21","Pilates","4.6666666666666667","15",1
"user_2496",21,"Female","Basic","2023-03-02","2023-09-27 12:40:00","1.50","109.75","CrossFit","1.5000000000000000","20",1
"user_2072",48,"Male","Student","2021-11-21","2023-09-07 12:22:00","1.00","108.27","Pilates","1.00000000000000000000","35",1
"user_1840",62,"Male","Basic","2022-09-08","2023-10-05 15:48:00","3.50","108.57","CrossFit","3.5000000000000000","26",1
"user_3236",26,"Female","Student","2021-06-01","2023-08-25 13:30:00","2.60","100.85","Cardio","2.6000000000000000","41",1
"user_2993",60,"Male","Pro","2023-05-21","2023-09-02 10:37:00","4.00","101.05","Cardio","4.0000000000000000","17",1
"user_360",63,"Non-binary","Pro","2021-02-16","2023-10-15 18:50:00","1.63","101.62","Cardio","1.6250000000000000","44",1
